4/4 22:51:01.520  SPELL_AURA_APPLIED,0x068000000154C086,"Fellmuh",0x514,0x0,0x068000000154C086,"Fellmuh",0x514,0x0,53817,"Maelstrom Weapon",0x1,BUFF
4/4 22:51:01.520  SPELL_AURA_APPLIED,0x068000000154C086,"Fellmuh",0x514,0x0,0x068000000154C086,"Fellmuh",0x514,0x0,105869,"Temporal Maelstrom",0x8,BUFF
4/4 22:51:01.520  SPELL_HEAL,0xF1307250000220D0,"Spirit Wolf",0x1114,0x0,0xF1307250000220D0,"Spirit Wolf",0x1114,0x0,58879,"Spirit Hunt",0x20,1902,1902,0,nil
4/4 22:51:01.520  SPELL_HEAL,0xF1307250000220CF,"Spirit Wolf",0x1114,0x0,0xF1307250000220CF,"Spirit Wolf",0x1114,0x0,58879,"Spirit Hunt",0x20,1602,1602,0,nil
4/4 22:51:01.520  SPELL_AURA_APPLIED_DOSE,0x068000000154C086,"Fellmuh",0x514,0x0,0x068000000154C086,"Fellmuh",0x514,0x0,53817,"Maelstrom Weapon",0x1,BUFF,2
4/4 22:51:01.520  SPELL_DAMAGE,0x068000000020E48E,"Cursia",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,101085,"Wrath of Tarecgosa",0x40,15049,-1,64,0,0,0,nil,nil,nil
4/4 22:51:01.520  SPELL_AURA_APPLIED,0x0680000000767E87,"Illiash",0x511,0x0,0x0680000000767E87,"Illiash",0x511,0x0,105909,"Shield of Fury",0x2,BUFF,3172,0,0
4/4 22:51:01.520  DAMAGE_SHIELD,0x0680000000767E87,"Illiash",0x511,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,7294,"Retribution Aura",0x2,136,-1,2,0,0,0,nil,nil,nil
4/4 22:51:01.520  SPELL_AURA_APPLIED_DOSE,0x068000000154C086,"Fellmuh",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,77661,"Searing Flames",0x4,DEBUFF,2
4/4 22:51:01.520  SPELL_AURA_APPLIED,0x06800000007AD381,"Chimaîra",0x512,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,59888,"Borrowed Time",0x2,BUFF
4/4 22:51:01.520  SPELL_AURA_REMOVED,0x06800000007AD381,"Chimaîra",0x512,0x0,0x0680000002FD85BD,"Safur",0x514,0x0,47753,"Divine Aegis",0x2,BUFF,0,0,0
4/4 22:51:01.520  SPELL_AURA_REMOVED,0x06800000007AD381,"Chimaîra",0x512,0x0,0x0680000002FD85BD,"Safur",0x514,0x0,41635,"Prayer of Mending",0x2,BUFF
4/4 22:51:01.520  SPELL_DAMAGE,0xF130D82600022097,"Void of the Unmaking",0xa48,0x0,0x0680000002FD85BD,"Safur",0x514,0x0,103527,"Void Diffusion",0x20,993,-1,32,8032,0,17749,nil,nil,nil
4/4 22:51:01.520  SPELL_MISSED,0xF130D82600022097,"Void of the Unmaking",0xa48,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,103527,"Void Diffusion",0x20,ABSORB,24098
4/4 22:51:01.520  SPELL_AURA_REMOVED,0x06800000007AD381,"Chimaîra",0x512,0x0,0x0680000000A57395,"Miracelwip",0x514,0x0,47753,"Divine Aegis",0x2,BUFF,0,0,0
4/4 22:51:01.520  SPELL_DAMAGE,0xF130D82600022097,"Void of the Unmaking",0xa48,0x0,0x0680000000A57395,"Miracelwip",0x514,0x0,103527,"Void Diffusion",0x20,10290,-1,32,5355,0,7189,nil,nil,nil
4/4 22:51:01.520  SPELL_AURA_REMOVED,0x06800000007AD381,"Chimaîra",0x512,0x0,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,47753,"Divine Aegis",0x2,BUFF,0,0,0
4/4 22:51:01.520  SPELL_DAMAGE,0xF130D82600022097,"Void of the Unmaking",0xa48,0x0,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,103527,"Void Diffusion",0x20,11553,-1,32,8032,0,7189,nil,nil,nil
4/4 22:51:01.520  SPELL_AURA_REMOVED,0x06800000007AD381,"Chimaîra",0x512,0x0,0x06800000005A8C86,"Krümml",0x514,0x0,47753,"Divine Aegis",0x2,BUFF,0,0,0
4/4 22:51:01.520  SPELL_DAMAGE,0xF130D82600022097,"Void of the Unmaking",0xa48,0x0,0x06800000005A8C86,"Krümml",0x514,0x0,103527,"Void Diffusion",0x20,11572,-1,32,8032,0,7170,nil,nil,nil
4/4 22:51:01.520  SPELL_MISSED,0xF130D82600022097,"Void of the Unmaking",0xa48,0x0,0x068000000023AC05,"Delraius",0x512,0x0,103527,"Void Diffusion",0x20,ABSORB,21420
4/4 22:51:01.520  SPELL_AURA_REMOVED,0x06800000007AD381,"Chimaîra",0x512,0x0,0x068000000020E48E,"Cursia",0x514,0x0,47753,"Divine Aegis",0x2,BUFF,0,0,0
4/4 22:51:01.520  SPELL_DAMAGE,0xF130D82600022097,"Void of the Unmaking",0xa48,0x0,0x068000000020E48E,"Cursia",0x514,0x0,103527,"Void Diffusion",0x20,672,-1,32,8032,0,18070,nil,nil,nil
4/4 22:51:01.520  SPELL_AURA_REMOVED,0x06800000007AD381,"Chimaîra",0x512,0x0,0x06800000002449E3,"Recall",0x512,0x0,47753,"Divine Aegis",0x2,BUFF,0,0,0
4/4 22:51:01.520  SPELL_DAMAGE,0xF130D82600022097,"Void of the Unmaking",0xa48,0x0,0x06800000002449E3,"Recall",0x512,0x0,103527,"Void Diffusion",0x20,7289,-1,32,5355,0,10918,nil,nil,nil
4/4 22:51:01.542  SPELL_AURA_REMOVED,0x068000000154C086,"Fellmuh",0x514,0x0,0x068000000154C086,"Fellmuh",0x514,0x0,105869,"Temporal Maelstrom",0x8,BUFF
4/4 22:51:01.542  SPELL_AURA_REMOVED,0x06800000002449E3,"Recall",0x512,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,15407,"Mind Flay",0x20,DEBUFF
4/4 22:51:01.542  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x06800000002449E3,"Recall",0x512,0x0,15290,"Vampiric Embrace",0x20,304,0,0,nil
4/4 22:51:01.542  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x06800000002449E3,"Recall",0x512,0x0,15290,"Vampiric Embrace",0x20,304,0,0,nil
4/4 22:51:01.542  SPELL_DAMAGE,0x06800000005A8C86,"Krümml",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,42463,"Seal of Truth",0x2,2790,-1,2,0,0,0,nil,nil,nil
4/4 22:51:01.656  SPELL_PERIODIC_DAMAGE,0x0680000000767E87,"Illiash",0x511,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,12721,"Deep Wounds",0x1,1298,-1,1,0,0,0,nil,nil,nil
4/4 22:51:01.656  SPELL_AURA_REMOVED,0x0680000000767E87,"Illiash",0x511,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,12721,"Deep Wounds",0x1,DEBUFF
4/4 22:51:01.672  SWING_DAMAGE,0xF140771C500003C7,"WannWolf",0x1112,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,3844,-1,1,0,0,0,1,nil,nil
4/4 22:51:01.718  SPELL_PERIODIC_ENERGIZE,0x06800000005A8C86,"Krümml",0x514,0x0,0x0680000002FD85BD,"Safur",0x514,0x0,57669,"Replenishment",0x8,141,0
4/4 22:51:01.718  SPELL_PERIODIC_ENERGIZE,0x06800000005A8C86,"Krümml",0x514,0x0,0x0680000000A57395,"Miracelwip",0x514,0x0,57669,"Replenishment",0x8,148,0
4/4 22:51:01.718  SPELL_PERIODIC_ENERGIZE,0x06800000005A8C86,"Krümml",0x514,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,57669,"Replenishment",0x8,175,0
4/4 22:51:01.718  SPELL_PERIODIC_ENERGIZE,0x06800000005A8C86,"Krümml",0x514,0x0,0x06800000002449E3,"Recall",0x512,0x0,57669,"Replenishment",0x8,156,0
4/4 22:51:01.718  SPELL_PERIODIC_ENERGIZE,0x06800000005A8C86,"Krümml",0x514,0x0,0x068000000023AC05,"Delraius",0x512,0x0,57669,"Replenishment",0x8,158,0
4/4 22:51:01.718  SPELL_PERIODIC_ENERGIZE,0x06800000005A8C86,"Krümml",0x514,0x0,0x068000000020E48E,"Cursia",0x514,0x0,57669,"Replenishment",0x8,182,0
4/4 22:51:01.763  SPELL_PERIODIC_DAMAGE,0x068000000020E48E,"Cursia",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,44457,"Living Bomb",0x4,18546,-1,4,0,0,0,1,nil,nil
4/4 22:51:01.782  SPELL_PERIODIC_DAMAGE,0x0680000000A57395,"Miracelwip",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,93402,"Sunfire",0x8,5583,-1,8,0,0,0,nil,nil,nil
4/4 22:51:01.813  SPELL_CAST_FAILED,0x0680000000767E87,"Illiash",0x511,0x0,0x0000000000000000,nil,0x80000000,0x80000000,20243,"Devastate",0x1,"Not yet recovered"
4/4 22:51:01.826  SPELL_DAMAGE,0x068000000020E48E,"Cursia",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,133,"Fireball",0x4,28171,-1,4,0,0,0,nil,nil,nil
4/4 22:51:01.858  SPELL_PERIODIC_DAMAGE,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,1978,"Serpent Sting",0x8,2569,-1,8,0,0,0,nil,nil,nil
4/4 22:51:01.892  SPELL_DAMAGE,0x068000000023AC05,"Delraius",0x512,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,686,"Shadow Bolt",0x20,17078,-1,32,0,0,0,nil,nil,nil
4/4 22:51:01.915  SPELL_CAST_SUCCESS,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x0000000000000000,nil,0x80000000,0x80000000,104322,"Psychic Drain",0x20
4/4 22:51:01.931  SPELL_HEAL,0xF1307250000220D0,"Spirit Wolf",0x1114,0x0,0x068000000154C086,"Fellmuh",0x514,0x0,58879,"Spirit Hunt",0x20,1902,0,0,nil
4/4 22:51:01.931  SPELL_HEAL,0xF1307250000220CF,"Spirit Wolf",0x1114,0x0,0x068000000154C086,"Fellmuh",0x514,0x0,58879,"Spirit Hunt",0x20,1602,97,0,nil
4/4 22:51:01.931  SPELL_DAMAGE,0x068000000154C086,"Fellmuh",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,10444,"Flametongue Attack",0x4,4879,-1,4,0,0,0,nil,nil,nil
4/4 22:51:01.931  SPELL_DAMAGE,0x068000000154C086,"Fellmuh",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,109869,"Iceblast",0x10,14633,-1,16,0,0,0,nil,nil,nil
4/4 22:51:01.931  SPELL_DAMAGE,0x06800000005A8C86,"Krümml",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,96172,"Hand of Light",0x2,9111,-1,2,0,0,0,nil,nil,nil
4/4 22:51:01.931  SPELL_DAMAGE,0x06800000005A8C86,"Krümml",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,20424,"Seals of Command",0x2,1269,-1,2,0,0,0,nil,nil,nil
4/4 22:51:01.931  SPELL_AURA_APPLIED,0x06800000007AD381,"Chimaîra",0x512,0x0,0x0680000000767E87,"Illiash",0x511,0x0,47753,"Divine Aegis",0x2,BUFF,6245,0,0
4/4 22:51:01.931  SPELL_AURA_APPLIED,0x06800000007AD381,"Chimaîra",0x512,0x0,0x0680000000767E87,"Illiash",0x511,0x0,6788,"Weakened Soul",0x2,DEBUFF
4/4 22:51:01.931  SPELL_HEAL,0x06800000007AD381,"Chimaîra",0x512,0x0,0x0680000002FD85BD,"Safur",0x514,0x0,33110,"Prayer of Mending",0x2,7675,6856,0,nil
4/4 22:51:01.931  SPELL_AURA_APPLIED,0x06800000007AD381,"Chimaîra",0x512,0x0,0x06800000002449E3,"Recall",0x512,0x0,41635,"Prayer of Mending",0x2,BUFF
4/4 22:51:01.931  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0xF140771C500003C7,"WannWolf",0x1112,0x0,15290,"Vampiric Embrace",0x20,304,304,0,nil
4/4 22:51:01.931  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,15290,"Vampiric Embrace",0x20,305,0,0,nil
4/4 22:51:01.931  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0xF140049ED40003C1,"Bheethun",0x1112,0x0,15290,"Vampiric Embrace",0x20,304,304,0,nil
4/4 22:51:01.931  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x068000000023AC05,"Delraius",0x512,0x0,15290,"Vampiric Embrace",0x20,305,305,0,nil
4/4 22:51:01.931  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,15290,"Vampiric Embrace",0x20,304,304,0,nil
4/4 22:51:01.931  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x0680000000767E87,"Illiash",0x511,0x0,15290,"Vampiric Embrace",0x20,323,0,0,nil
4/4 22:51:01.934  SPELL_AURA_REMOVED,0x06800000007AD381,"Chimaîra",0x512,0x0,0x0680000000767E87,"Illiash",0x511,0x0,17,"Power Word: Shield",0x2,BUFF,0,0,0
4/4 22:51:01.934  SPELL_AURA_REMOVED,0x06800000007AD381,"Chimaîra",0x512,0x0,0x0680000000767E87,"Illiash",0x511,0x0,47753,"Divine Aegis",0x2,BUFF,0,0,0
4/4 22:51:01.934  SPELL_DAMAGE,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0x0680000000767E87,"Illiash",0x511,0x0,104322,"Psychic Drain",0x20,19290,-1,32,29493,0,42645,nil,nil,nil
4/4 22:51:01.934  SWING_DAMAGE,0xF1307250000220D0,"Spirit Wolf",0x1114,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,1247,-1,1,0,0,0,nil,nil,nil
4/4 22:51:01.934  SWING_DAMAGE,0xF1307250000220CF,"Spirit Wolf",0x1114,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,1324,-1,1,0,0,0,nil,nil,nil
4/4 22:51:01.934  SPELL_PERIODIC_DAMAGE,0x068000000020E48E,"Cursia",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,92315,"Pyroblast!",0x4,11852,-1,4,0,0,0,1,nil,nil
4/4 22:51:02.028  SPELL_CAST_FAILED,0x0680000000767E87,"Illiash",0x511,0x0,0x0000000000000000,nil,0x80000000,0x80000000,20243,"Devastate",0x1,"Not yet recovered"
4/4 22:51:02.046  SPELL_PERIODIC_DAMAGE,0x06800000002449E3,"Recall",0x512,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,34914,"Vampiric Touch",0x20,13000,-1,32,0,0,0,nil,nil,nil
4/4 22:51:02.046  SPELL_PERIODIC_DAMAGE,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,63468,"Piercing Shots",0x1,1858,-1,1,0,0,0,nil,nil,nil
4/4 22:51:02.078  SPELL_PERIODIC_HEAL,0x06800000007AD381,"Chimaîra",0x512,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,56161,"Glyph of Prayer of Healing",0x2,844,844,0,nil
4/4 22:51:02.091  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0xF1307250000220D0,"Spirit Wolf",0x1114,0x0,77489,"Echo of Light",0x2,571,571,0,nil
4/4 22:51:02.091  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x06800000005A8C86,"Krümml",0x514,0x0,77489,"Echo of Light",0x2,535,0,0,nil
4/4 22:51:02.091  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x0680000000A57395,"Miracelwip",0x514,0x0,77489,"Echo of Light",0x2,606,0,0,nil
4/4 22:51:02.091  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x068000000020E48E,"Cursia",0x514,0x0,77489,"Echo of Light",0x2,378,0,0,nil
4/4 22:51:02.091  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0xF1307250000220CF,"Spirit Wolf",0x1114,0x0,77489,"Echo of Light",0x2,794,794,0,nil
4/4 22:51:02.091  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0xF13007AC00022071,"Treant",0x1114,0x0,77489,"Echo of Light",0x2,533,533,0,nil
4/4 22:51:02.091  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0xF13007AC00022070,"Treant",0x1114,0x0,77489,"Echo of Light",0x2,379,379,0,nil
4/4 22:51:02.091  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0xF13007AC0002206F,"Treant",0x1114,0x0,77489,"Echo of Light",0x2,382,382,0,nil
4/4 22:51:02.091  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x068000000154C086,"Fellmuh",0x514,0x0,77489,"Echo of Light",0x2,383,383,0,nil
4/4 22:51:02.110  SPELL_PERIODIC_DAMAGE,0x068000000020E48E,"Cursia",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,83853,"Combustion",0x4,15048,-1,4,0,0,0,nil,nil,nil
4/4 22:51:02.110  SPELL_CAST_SUCCESS,0x06800000002449E3,"Recall",0x512,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,15407,"Mind Flay",0x20
4/4 22:51:02.138  SPELL_PERIODIC_ENERGIZE,0x06800000005A8C86,"Krümml",0x514,0x0,0x06800000005A8C86,"Krümml",0x514,0x0,89906,"Judgements of the Bold",0x2,585,0
4/4 22:51:02.185  SPELL_PERIODIC_DAMAGE,0x068000000154C086,"Fellmuh",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,8050,"Flame Shock",0x4,4512,-1,4,0,0,0,nil,nil,nil
4/4 22:51:02.185  SWING_MISSED,0x0680000000767E87,"Illiash",0x511,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,DODGE
4/4 22:51:02.217  SWING_DAMAGE,0xF13007AC0002206F,"Treant",0x1114,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,1067,-1,1,0,0,0,nil,1,nil
4/4 22:51:02.248  SWING_DAMAGE,0xF13007AC00022070,"Treant",0x1114,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,1507,-1,1,0,0,0,nil,nil,nil
4/4 22:51:02.248  SPELL_AURA_REMOVED,0x068000000023AC05,"Delraius",0x512,0x0,0x068000000023AC05,"Delraius",0x512,0x0,74241,"Power Torrent",0x2,BUFF
4/4 22:51:02.279  SPELL_PERIODIC_HEAL,0x06800000007AD381,"Chimaîra",0x512,0x0,0x068000000154C086,"Fellmuh",0x514,0x0,56161,"Glyph of Prayer of Healing",0x2,879,879,0,nil
4/4 22:51:02.279  SPELL_AURA_REMOVED,0x06800000007AD381,"Chimaîra",0x512,0x0,0x068000000154C086,"Fellmuh",0x514,0x0,56161,"Glyph of Prayer of Healing",0x2,BUFF
4/4 22:51:02.279  SPELL_PERIODIC_HEAL,0x0680000002FD85BD,"Safur",0x514,0x0,0x0680000002FD85BD,"Safur",0x514,0x0,77489,"Echo of Light",0x2,378,378,0,nil
4/4 22:51:02.310  SPELL_CAST_START,0x068000000020E48E,"Cursia",0x514,0x0,0x0000000000000000,nil,0x80000000,0x80000000,133,"Fireball",0x4
4/4 22:51:02.310  SPELL_PERIODIC_ENERGIZE,0x06800000005A8C86,"Krümml",0x514,0x0,0x06800000005A8C86,"Krümml",0x514,0x0,57669,"Replenishment",0x8,28,0
4/4 22:51:02.310  SPELL_DAMAGE,0x06800000005A8C86,"Krümml",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,20424,"Seals of Command",0x2,1252,-1,2,0,0,0,nil,nil,nil
4/4 22:51:02.310  SPELL_AURA_REFRESH,0x068000000023AC05,"Delraius",0x512,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,17800,"Shadow and Flame",0x20,DEBUFF
4/4 22:51:02.310  SPELL_ENERGIZE,0x06800000007AD381,"Chimaîra",0x512,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,47755,"Rapture",0x2,12237,0
4/4 22:51:02.310  SPELL_HEAL,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,104322,"Psychic Drain",0x20,173610,0,0,nil
4/4 22:51:02.310  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x06800000002449E3,"Recall",0x512,0x0,15290,"Vampiric Embrace",0x20,413,0,0,nil
4/4 22:51:02.310  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x06800000002449E3,"Recall",0x512,0x0,15290,"Vampiric Embrace",0x20,414,0,0,nil
4/4 22:51:02.310  SPELL_AURA_APPLIED,0x06800000002449E3,"Recall",0x512,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,15407,"Mind Flay",0x20,DEBUFF
4/4 22:51:02.358  SPELL_CAST_SUCCESS,0x0680000000767E87,"Illiash",0x511,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,20243,"Devastate",0x1
4/4 22:51:02.389  SPELL_CAST_FAILED,0x0680000000767E87,"Illiash",0x511,0x0,0x0000000000000000,nil,0x80000000,0x80000000,20243,"Devastate",0x1,"Not yet recovered"
4/4 22:51:02.450  SPELL_PERIODIC_DAMAGE,0x06800000002449E3,"Recall",0x512,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,2944,"Devouring Plague",0x20,5338,-1,32,0,0,0,nil,nil,nil
4/4 22:51:02.450  SPELL_CAST_START,0x0680000002FD85BD,"Safur",0x514,0x0,0x0000000000000000,nil,0x80000000,0x80000000,596,"Prayer of Healing",0x2
4/4 22:51:02.467  SWING_DAMAGE,0x068000000154C086,"Fellmuh",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,4092,-1,1,0,0,0,nil,1,nil
4/4 22:51:02.467  SWING_DAMAGE,0x068000000154C086,"Fellmuh",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,4997,-1,1,0,0,0,1,nil,nil
4/4 22:51:02.498  SPELL_CAST_START,0x06800000005A8C86,"Krümml",0x514,0x0,0x0000000000000000,nil,0x80000000,0x80000000,879,"Exorcism",0x2
4/4 22:51:02.498  SPELL_AURA_REMOVED,0x06800000005A8C86,"Krümml",0x514,0x0,0x06800000005A8C86,"Krümml",0x514,0x0,59578,"The Art of War",0x1,BUFF
4/4 22:51:02.578  SWING_DAMAGE,0xF140049ED40003C1,"Bheethun",0x1112,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,1780,-1,1,0,0,0,nil,nil,nil
4/4 22:51:02.578  SPELL_PERIODIC_DAMAGE,0x06800000002449E3,"Recall",0x512,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,589,"Shadow Word: Pain",0x20,11521,-1,32,0,0,0,1,nil,nil
4/4 22:51:02.578  SPELL_CAST_SUCCESS,0x068000000154C086,"Fellmuh",0x514,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,17364,"Stormstrike",0x1
4/4 22:51:02.591  SPELL_CAST_FAILED,0x0680000000767E87,"Illiash",0x511,0x0,0x0000000000000000,nil,0x80000000,0x80000000,20243,"Devastate",0x1,"Not yet recovered"
4/4 22:51:02.623  SPELL_ENERGIZE,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,77443,"Steady Shot",0x8,18,2
4/4 22:51:02.623  SPELL_CAST_START,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,0x0000000000000000,nil,0x80000000,0x80000000,56641,"Steady Shot",0x1
4/4 22:51:02.670  SWING_DAMAGE,0xF140771C500003C7,"WannWolf",0x1112,0x0,0xF130D80C00021DD6,"Warlord Zon'ozz",0x10a48,0x0,3877,-1,1,0,0,0,1,nil,nil
4/4 22:51:02.700  SPELL_PERIODIC_ENERGIZE,0x06800000005A8C86,"Krümml",0x514,0x0,0x068000000020E48E,"Cursia",0x514,0x0,57669,"Replenishment",0x8,182,0
4/4 22:51:02.700  SPELL_PERIODIC_ENERGIZE,0x06800000005A8C86,"Krümml",0x514,0x0,0x0680000002FD85BD,"Safur",0x514,0x0,57669,"Replenishment",0x8,141,0
4/4 22:51:02.700  SPELL_PERIODIC_ENERGIZE,0x06800000005A8C86,"Krümml",0x514,0x0,0x068000000023AC05,"Delraius",0x512,0x0,57669,"Replenishment",0x8,157,0
4/4 22:51:02.700  SPELL_PERIODIC_ENERGIZE,0x06800000005A8C86,"Krümml",0x514,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,57669,"Replenishment",0x8,175,0
4/4 22:51:02.718  SPELL_PERIODIC_ENERGIZE,0x06800000005A8C86,"Krümml",0x514,0x0,0x06800000002449E3,"Recall",0x512,0x0,57669,"Replenishment",0x8,157,0
4/4 22:51:02.718  SPELL_PERIODIC_ENERGIZE,0x06800000005A8C86,"Krümml",0x514,0x0,0x0680000000A57395,"Miracelwip",0x514,0x0,57669,"Replenishment",0x8,148,0
4/4 22:51:02.718  SPELL_PERIODIC_ENERGIZE,0x06800000005A8C86,"Krümml",0x514,0x0,0x068000000154C086,"Fellmuh",0x514,0x0,57669,"Replenishment",0x8,27,0
4/4 22:51:02.718  SPELL_CAST_START,0xF13009DB000220A3,"Searing Totem",0x2114,0x0,0x0000000000000000,nil,0x80000000,0x80000000,3606,"Searing Bolt",0x4
4/4 22:51:02.718  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0xF140771C500003C7,"WannWolf",0x1112,0x0,15290,"Vampiric Embrace",0x20,413,413,0,nil
4/4 22:51:02.718  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x0680000000BD2EF8,"Spatzenhirn",0x512,0x0,15290,"Vampiric Embrace",0x20,413,0,0,nil
4/4 22:51:02.718  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0xF140049ED40003C1,"Bheethun",0x1112,0x0,15290,"Vampiric Embrace",0x20,413,413,0,nil
4/4 22:51:02.718  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x068000000023AC05,"Delraius",0x512,0x0,15290,"Vampiric Embrace",0x20,413,413,0,nil
4/4 22:51:02.718  SPELL_PERIODIC_HEAL,0x06800000002449E3,"Recall",0x512,0x0,0x06800000007AD381,"Chimaîra",0x512,0x0,15290,"Vampiric Embrace",0x20,413,413,0,nil
